"T49.2";"Adstringenzien und Detergenzien zur lokalen Anwendung";"N4T";"c";;;;"N";"4";;;
"T49.3";"Hauterweichende [Emollienzien], hautpflegende [Demulzenzien] und hautschützende Mittel";"N4T";"c";;;;"N";"4";;;
"T49.4";"Keratolytika, Keratoplastika und sonstige Arzneimittel und Präparate zur Haarbehandlung";"N4T";"c";;;;"N";"4";;;
"T49.5";"Ophthalmika";"N4T";"c";"Antiinfektiva zur Anwendung am Auge";;;"N";"4";;;
"T49.6";"In der Hals-Nasen-Ohrenheilkunde angewendete Arzneimittel und Präparate";"N4T";"c";"Antiinfektiva zur Anwendung an Ohr, Nase und Rachen";;;"N";"4";;;
"T49.7";"Dentalpharmaka bei topischer Anwendung";"N4T";"c";;;;"N";"4";;;
"T49.8";"Sonstige Mittel zur topischen Anwendung";"N4T";"c";"Spermizide";;;"N";"4";;;
"T49.9";"Mittel zur topischen Anwendung, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T50.-";"Vergiftung durch Diuretika und sonstige und nicht näher bezeichnete Arzneimittel, Drogen und biologisch aktive Substanzen";"M3T";"c";;;;"M";"3";;;
"T50.0";"Mineralokortikoide und deren Antagonisten";"N4T";"c";;;;"N";"4";;;
"T50.1";"Schleifendiuretika [High-ceiling-Diuretika]";"N4T";"c";;;;"N";"4";;;
"T50.2";"Carboanhydrase-Hemmer, Benzothiadiazin-Derivate und andere Diuretika";"N4T";"c";"Azetazolamid";;;"N";"4";;;
"T50.3";"Auf den Elektrolyt-, Kalorien- und Wasserhaushalt wirkende Mittel";"N4T";"c";"Salze zur oralen Rehydratation";;;"N";"4";;;
"T50.4";"Auf den Harnsäurestoffwechsel wirkende Arzneimittel";"N4T";"c";"Urikostatika Urikosurika";;;"N";"4";;;
"T50.5";"Appetitzügler";"N4T";"c";;;;"N";"4";;;
"T50.6";"Antidote und Chelatbildner, anderenorts nicht klassifiziert";"N4T";"c";"Alkoholentwöhnungsmittel";;;"N";"4";;;
"T50.7";"Analeptika und Opioid-Rezeptor-Antagonisten";"N4T";"c";;;;"N";"4";;;
"T50.8";"Diagnostika";"N4T";"c";;;;"N";"4";;;
"T50.9";"Sonstige und nicht näher bezeichnete Arzneimittel, Drogen und biologisch aktive Substanzen";"N4T";"c";"Alkalisierende Arzneimittel Ansäuernde Arzneimittel Immunglobuline Immunologisch wirksame Substanzen Lipotrope Arzneimittel Nebenschilddrüsenhormone und deren Derivate";;;"N";"4";;;
"(T51-T65)";"Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen";"-1T";"p";;"Exkl.: Krankheitszustände der Atemwege durch exogene Substanzen (J60-J70) Umschriebene toxische Wirkungen, die anderenorts klassifiziert sind (A00-R99) Verätzungen (T20-T32)";;"-";"1";;;
"T51.-";"Toxische Wirkung von Alkohol";"M3T";"c";;;;"M";"3";;;
"T51.0";"Äthanol";"M4T";"c";"Äthylalkohol";"Exkl.: Akuter Alkoholrausch oder Alkoholnachwirkungen, \"Kater\" (F10.0) Pathologischer Rausch (F10.0) Trunkenheit (F10.0)";;"M";"4";;;
"T51.1";"Methanol";"N4T";"c";"Methylalkohol";;;"N";"4";;;
"T51.2";"2-Propanol";"N4T";"c";"Isopropylalkohol";;;"N";"4";;;
"T51.3";"Fuselöl";"N4T";"c";"Alkohol: . Amyl- . Butyl- [1-Butanol] . Propyl- [1-Propanol]";;;"N";"4";;;
"T51.8";"Sonstige Alkohole";"N4T";"c";;;;"N";"4";;;
"T51.9";"Alkohol, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T52.-";"Toxische Wirkung von organischen Lösungsmitteln";"M3T";"c";;"Exkl.: Halogenierte aliphatische und aromatische Kohlenwasserstoffe (T53.-)";;"M";"3";;;
"T52.0";"Erdölprodukte";"N4T";"c";"Benzin Kerosin [Paraffinöl] Paraffin Petroläther";;;"N";"4";;;
"T52.1";"Benzol";"N4T";"c";;"Exkl.: Benzol-Homologe (T52.2) Nitro- und Aminoderivate von Benzol und dessen Homologen (T65.3)";;"N";"4";;;
"T52.2";"Benzol-Homologe";"N4T";"c";"Toluol [Methylbenzol] Xylol [Dimethylbenzol]";;;"N";"4";;;
"T52.3";"Glykole";"N4T";"c";;;;"N";"4";;;
"T52.4";"Ketone";"N4T";"c";;;;"N";"4";;;
"T52.8";"Sonstige organische Lösungsmittel";"N4T";"c";;;;"N";"4";;;
"T52.9";"Organisches Lösungsmittel, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T53.-";"Toxische Wirkung von halogenierten aliphatischen und aromatischen Kohlenwasserstoffen";"M3T";"c";;;;"M";"3";;;
"T53.0";"Tetrachlorkohlenstoff";"N4T";"c";"Tetrachlormethan";;;"N";"4";;;
"T53.1";"Chloroform";"N4T";"c";"Trichlormethan";;;"N";"4";;;
"T53.2";"Trichloräthylen";"N4T";"c";"Trichloräthen";;;"N";"4";;;
"T53.3";"Tetrachloräthylen";"N4T";"c";"Perchloräthylen Tetrachloräthen";;;"N";"4";;;
"T53.4";"Dichlormethan";"N4T";"c";"Methylenchlorid";;;"N";"4";;;
"T53.5";"Fluorchlorkohlenwasserstoffe [FCKW]";"N4T";"c";;;;"N";"4";;;
"T53.6";"Sonstige halogenierte aliphatische Kohlenwasserstoffe";"N4T";"c";;;;"N";"4";;;
"T53.7";"Sonstige halogenierte aromatische Kohlenwasserstoffe";"N4T";"c";;;;"N";"4";;;
"T53.9";"Halogenierte aliphatische und aromatische Kohlenwasserstoffe, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T54.-";"Toxische Wirkung von ätzenden Substanzen";"M3T";"c";;;;"M";"3";;;
"T54.0";"Phenol und dessen Homologe";"N4T";"c";;;;"N";"4";;;
"T54.1";"Sonstige ätzende organische Verbindungen";"N4T";"c";;;;"N";"4";;;
"T54.2";"Ätzende Säuren und säureähnliche Substanzen";"M4T";"c";"Salzsäure Schwefelsäure";;;"M";"4";;;
"T54.3";"Ätzalkalien und alkaliähnliche Substanzen";"M4T";"c";"Kaliumhydroxid Natriumhydroxid";;;"M";"4";;;
"T54.9";"Ätzende Substanz, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T55";"Toxische Wirkung von Seifen und Detergenzien";"M3T";"c";;;;"M";"3";;;
"T56.-";"Toxische Wirkung von Metallen";"M3T";"c";"Inkl.:   Metalle jeder Herkunft, ausgenommen medizinische Substanzen Metallrauch und -dämpfe";"Exkl.: Arsen und dessen Verbindungen (T57.0) Mangan und dessen Verbindungen (T57.2) Thallium (T60.4)";;"M";"3";;;
"T56.0";"Blei und dessen Verbindungen";"N4T";"c";;;;"N";"4";;;
"T56.1";"Quecksilber und dessen Verbindungen";"N4T";"c";;;;"N";"4";;;
"T56.2";"Chrom und dessen Verbindungen";"N4T";"c";;;;"N";"4";;;
"T56.3";"Kadmium und dessen Verbindungen";"N4T";"c";;;;"N";"4";;;
"T56.4";"Kupfer und dessen Verbindungen";"N4T";"c";;;;"N";"4";;;
"T56.5";"Zink und dessen Verbindungen";"N4T";"c";;;;"N";"4";;;
"T56.6";"Zinn und dessen Verbindungen";"N4T";"c";;;;"N";"4";;;
"T56.7";"Beryllium und dessen Verbindungen";"N4T";"c";;;;"N";"4";;;
"T56.8";"Sonstige Metalle";"N4T";"c";;;;"N";"4";;;
"T56.9";"Metall, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T57.-";"Toxische Wirkung von sonstigen anorganischen Substanzen";"M3T";"c";;;;"M";"3";;;
"T57.0";"Arsen und dessen Verbindungen";"N4T";"c";;;;"N";"4";;;
"T57.1";"Phosphor und dessen Verbindungen";"N4T";"c";;"Exkl.: Organophosphat-Insektizide (T60.0)";;"N";"4";;;
"T57.2";"Mangan und dessen Verbindungen";"N4T";"c";;;;"N";"4";;;
"T57.3";"Blausäure";"N4T";"c";;;;"N";"4";;;
"T57.8";"Sonstige näher bezeichnete anorganische Substanzen";"N4T";"c";;;;"N";"4";;;
"T57.9";"Anorganische Substanz, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T58";"Toxische Wirkung von Kohlenmonoxid";"M3T";"c";"Jede Herkunft";;;"M";"3";;;
"T59.-";"Toxische Wirkung sonstiger Gase, Dämpfe oder sonstigen Rauches";"M3T";"c";"Inkl.:   Aerosol-Treibgase";"Exkl.: Fluorchlorkohlenwasserstoffe (T53.5)";;"M";"3";;;
"T59.0";"Stickstoffoxide";"N4T";"c";;;;"N";"4";;;
"T59.1";"Schwefeldioxid";"N4T";"c";;;;"N";"4";;;
"T59.2";"Formaldehyd";"N4T";"c";;;;"N";"4";;;
"T59.3";"Tränengas";"N4T";"c";;;;"N";"4";;;
"T59.4";"Chlorgas";"N4T";"c";;;;"N";"4";;;
"T59.5";"Fluorgas und Fluorwasserstoff";"N4T";"c";;;;"N";"4";;;
"T59.6";"Schwefelwasserstoff";"N4T";"c";;;;"N";"4";;;
"T59.7";"Kohlendioxid";"N4T";"c";;;;"N";"4";;;
"T59.8";"Sonstige näher bezeichnete Gase, Dämpfe oder sonstiger näher bezeichneter Rauch";"N4T";"c";;;;"N";"4";;;
"T59.9";"Gase, Dämpfe oder Rauch, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T60.-";"Toxische Wirkung von Schädlingsbekämpfungsmitteln [Pestiziden]";"M3T";"c";"Inkl.:   Holzschutzmittel";;;"M";"3";;;
"T60.0";"Organophosphat- und Carbamat-Insektizide";"N4T";"c";;;;"N";"4";;;
"T60.1";"Halogenierte Insektizide";"N4T";"c";;"Exkl.: Chlorierte Kohlenwasserstoffe (T53.-)";;"N";"4";;;
"T60.2";"Sonstige Insektizide";"N4T";"c";;;;"N";"4";;;
"T60.3";"Herbizide und Fungizide";"N4T";"c";;;;"N";"4";;;
"T60.4";"Rodentizide";"N4T";"c";"Thallium";"Exkl.: Strychnin und dessen Salze (T65.1)";;"N";"4";;;
"T60.8";"Sonstige Schädlingsbekämpfungsmittel";"N4T";"c";;;;"N";"4";;;
"T60.9";"Schädlingsbekämpfungsmittel, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T61.-";"Toxische Wirkung schädlicher Substanzen, die mit eßbaren Meerestieren aufgenommen wurden";"M3T";"c";;"Exkl.: Allergische Reaktion auf Lebensmittel, wie z.B.: . anaphylaktischer Schock durch Nahrungsmittelunverträglichkeit (T78.0) . Dermatitis (L23.6, L25.4, L27.2) . Gastroenteritis (nichtinfektiös) (K52.-) Bakteriell bedingte Lebensmittelvergiftungen (A05.-) Toxische Wirkung infolge Lebensmittel-Kontamination, wie z.B.: . Aflatoxin und sonstige Mykotoxine (T64) . Blausäure (T57.3) . Quecksilber (T56.1) . Zyanide (T65.0)";;"M";"3";;;
"T61.0";"Ciguatera-Fischvergiftung";"N4T";"c";;;;"N";"4";;;
"T61.1";"Scombroid-Fischvergiftung";"N4T";"c";"Histamin-ähnliches Syndrom";;;"N";"4";;;
"T61.2";"Sonstige Vergiftung durch Fische und Schalentiere";"N4T";"c";;;;"N";"4";;;
"T61.8";"Toxische Wirkung sonstiger eßbarer Meerestiere";"N4T";"c";;;;"N";"4";;;
"T61.9";"Toxische Wirkung eines nicht näher bezeichneten eßbaren Meerestieres";"N4T";"c";;;;"N";"4";;;
"T62.-";"Toxische Wirkung sonstiger schädlicher Substanzen, die mit der Nahrung aufgenommen wurden";"M3T";"c";;"Exkl.: Allergische Reaktion auf Lebensmittel, wie z.B.: . anaphylaktischer Schock durch Nahrungsmittelunverträglichkeit (T78.0) . Dermatitis (L23.6, L25.4, L27.2) . Gastroenteritis (nichtinfektiös) (K52.-) Bakteriell bedingte Lebensmittelvergiftungen (A05.-) Toxische Wirkung infolge Lebensmittel-Kontamination, wie z.B.: . Aflatoxin und sonstige Mykotoxine (T64) . Blausäure (T57.3) . Quecksilber (T56.1) . Zyanide (T65.0)";;"M";"3";;;
"T62.0";"Verzehrte Pilze";"M4T";"c";;;;"M";"4";;;
"T62.1";"Verzehrte Beeren";"N4T";"c";;;;"N";"4";;;
"T62.2";"Sonstige verzehrte Pflanze(n) oder Teil(e) davon";"N4T";"c";;;;"N";"4";;;
"T62.8";"Sonstige näher bezeichnete schädliche Substanzen, die mit der Nahrung aufgenommen wurden";"N4T";"c";;;;"N";"4";;;
"T62.9";"Schädliche Substanz, die mit der Nahrung aufgenommen wurde, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T63.-";"Toxische Wirkung durch Kontakt mit giftigen Tieren";"M3T";"c";;;;"M";"3";;;
"T63.0";"Schlangengift";"N4T";"c";"Gift von Seeschlangen";;;"N";"4";;;
"T63.1";"Gift anderer Reptilien";"N4T";"c";"Gift von Echsen";;;"N";"4";;;
"T63.2";"Skorpiongift";"N4T";"c";;;;"N";"4";;;
"T63.3";"Spinnengift";"N4T";"c";;;;"N";"4";;;
"T63.4";"Gift sonstiger Arthropoden";"N4T";"c";"Insektenbiß oder -stich, giftig";;;"N";"4";;;
"T63.5";"Toxische Wirkung durch Kontakt mit Fischen";"N4T";"c";;"Exkl.: Vergiftung durch verzehrte Fische (T61.0-T61.2)";;"N";"4";;;
"T63.6";"Toxische Wirkung durch Kontakt mit sonstigen Meerestieren";"N4T";"c";"Qualle Schalentiere Seeanemone Seestern";"Exkl.: Gift von Seeschlangen (T63.0) Vergiftung durch verzehrte Schalentiere (T61.2)";;"N";"4";;;
"T63.8";"Toxische Wirkung durch Kontakt mit sonstigen giftigen Tieren";"N4T";"c";"Amphibiengift";;;"N";"4";;;
"T63.9";"Toxische Wirkung durch Kontakt mit einem nicht näher bezeichneten giftigen Tier";"N4T";"c";;;;"N";"4";;;
"T64";"Toxische Wirkung von Aflatoxin und sonstigem Mykotoxin in kontaminierten Lebensmitteln";"M3T";"c";;;;"M";"3";;;
"T65.-";"Toxische Wirkung sonstiger und nicht näher bezeichneter Substanzen";"M3T";"c";;;;"M";"3";;;
"T65.0";"Zyanide";"N4T";"c";;"Exkl.: Blausäure (T57.3)";;"N";"4";;;
"T65.1";"Strychnin und dessen Salze";"N4T";"c";;;;"N";"4";;;
"T65.2";"Tabak und Nikotin";"M4T";"c";;;;"M";"4";;;
"T65.3";"Nitro- und Aminoderivate von Benzol und dessen Homologen";"N4T";"c";"Anilin [Aminobenzol] Nitrobenzol Trinitrotoluol";;;"N";"4";;;
"T65.4";"Schwefelkohlenstoff";"N4T";"c";;;;"N";"4";;;
"T65.5";"Glyzeroltrinitrat, Sauerstoffsäuren des Stickstoffs und deren Ester";"N4T";"c";"1,2,3-Propantriol, Trinitrat";;;"N";"4";;;
"T65.6";"Farben und Farbstoffe, anderenorts nicht klassifiziert";"N4T";"c";;;;"N";"4";;;
"T65.8";"Toxische Wirkung sonstiger näher bezeichneter Substanzen";"N4T";"c";;;;"N";"4";;;
"T65.9";"Toxische Wirkung einer nicht näher bezeichneten Substanz";"N4T";"c";"Vergiftung o.n.A.";;;"N";"4";;;
"(T66-T78)";"Sonstige und nicht näher bezeichnete Schäden durch äußere Ursachen";"-1T";"p";;;;"-";"1";;;
"T66";"Nicht näher bezeichnete Schäden durch Strahlung";"M3T";"c";"Strahlenkrankheit";"Exkl.: Näher bezeichnete Schäden durch Strahlung, wie z.B.: . durch Strahleneinwirkung hervorgerufene:   . Gastroenteritis und Kolitis (K52.0)   . Krankheiten der Haut und der Unterhaut (L55-L59)   . Pneumonitis (J70.0) . Leukämie (C91-C95) . Sonnenbrand (L55.-) . Verbrennungen (T20-T31)";;"M";"3";;;
"T67.-";"Schäden durch Hitze und Sonnenlicht";"M3T";"c";;"Exkl.: Erythema [Dermatitis] ab igne (L59.0) Krankheiten der Schweißdrüsen durch Hitze (L74-L75) Maligne Hyperthermie durch Anästhesie (T88.3) Sonnenbrand (L55.-) Strahlenbedingte Störungen der Haut und der Unterhaut (L55-L59) Verbrennungen (T20-T31)";;"M";"3";;;
"T67.0";"Hitzschlag und Sonnenstich";"M4T";"c";"Insolation Thermoplegie";;;"M";"4";;;
"T67.1";"Hitzesynkope";"N4T";"c";"Hitzekollaps";;;"N";"4";;;
"T67.2";"Hitzekrampf";"N4T";"c";;;;"N";"4";;;
"T67.3";"Hitzeerschöpfung durch Wasserverlust";"N4T";"c";;"Exkl.: Hitzeerschöpfung durch Salzverlust (T67.4)";;"N";"4";;;
"T67.4";"Hitzeerschöpfung durch Salzverlust";"N4T";"c";"Hitzeerschöpfung durch Salz- (und Wasser-) Verlust";;;"N";"4";;;
"T67.5";"Hitzeerschöpfung, nicht näher bezeichnet";"N4T";"c";"Hitzeerschöpfung o.n.A.";;;"N";"4";;;
"T67.6";"Passagere Hitzeermüdung";"N4T";"c";;;;"N";"4";;;
"T67.7";"Hitzeödem";"N4T";"c";;;;"N";"4";;;
"T67.8";"Sonstige Schäden durch Hitze und Sonnenlicht";"N4T";"c";;;;"N";"4";;;
"T67.9";"Schaden durch Hitze und Sonnenlicht, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T68";"Hypothermie";"M3T";"c";"Hypothermie durch Unfall";"Exkl.: Erfrierungen (T33-T35) Hypothermie: . beim Neugeborenen (P80.-) . nach Anästhesie (T88.5) . nicht in Verbindung mit niedriger Umgebungstemperatur (R68.0)";;"M";"3";;;
"T69.-";"Sonstige Schäden durch niedrige Temperatur";"M3T";"c";;"Exkl.: Erfrierungen (T33-T35)";;"M";"3";;;
"T69.0";"Kälte-Nässe-Schaden der Hände oder Füße";"N4T";"c";"Schützengrabenfuß [Trench foot]";;;"N";"4";;;
"T69.1";"Frostbeulen";"M4T";"c";;;;"M";"4";;;
"T69.8";"Sonstige näher bezeichnete Schäden durch niedrige Temperatur";"N4T";"c";;;;"N";"4";;;
"T69.9";"Schaden durch niedrige Temperatur, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T70.-";"Schäden durch Luft- und Wasserdruck";"M3T";"c";;;;"M";"3";;;
"T70.0";"Barotrauma des Ohres";"M4T";"c";"Aerootitis media Ohrschäden durch Wechsel des Luft- oder Wasserdruckes";;;"M";"4";;;
"T70.1";"Barotrauma der Nasennebenhöhlen";"N4T";"c";"Aerosinusitis Nasennebenhöhlen-Schäden durch Wechsel des Luftdruckes";;;"N";"4";;;
"T70.2";"Sonstige und nicht näher bezeichnete Schäden durch große Höhe";"N4T";"c";"Barotrauma o.n.A. Bergkrankheit Höhenkrankheit Sauerstoffmangel in großer Höhe";"Exkl.: Polyglobulie durch Aufenthalt in großer Höhe (D75.1)";;"N";"4";;;
"T70.3";"Caissonkrankheit [Dekompressionskrankheit]";"N4T";"c";"Druckluftkrankheit Taucherkrankheit";;;"N";"4";;;
"T70.4";"Schäden durch Hochdruckflüssigkeiten";"N4T";"c";"Sprühinjektion Hochdruck-Spritzverletzung (industriell)";;;"N";"4";;;
"T70.8";"Sonstige Schäden durch Luft- und Wasserdruck";"N4T";"c";"Explosionstrauma";;;"N";"4";;;
"T70.9";"Schaden durch Luft- und Wasserdruck, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T71";"Erstickung";"M3T";"c";"Ersticken (durch Strangulation) Systemischer Sauerstoffmangel durch: . mechanische Behinderung der Atmung . niedrigen Sauerstoffgehalt der Umgebungsluft";"Exkl.: Asphyxie durch: . Aspiration von Nahrungsmittel oder Fremdkörper (T17.-) . Kohlenmonoxid (T58) . sonstige Gase, Dämpfe oder sonstiger Rauch (T59.-) Atemnot (-Syndrom): . des Erwachsenen (J80) . des Neugeborenen (P22.-) Sauerstoffmangel in großer Höhe (T70.2)";;"M";"3";;;
"T73.-";"Schäden durch sonstigen Mangel";"M3T";"c";;;;"M";"3";;;
"T73.0";"Schäden durch Hunger";"N4T";"c";"Hungertod Nahrungsmittelmangel";;;"N";"4";;;
"T73.1";"Schäden durch Durst";"N4T";"c";"Wassermangel";;;"N";"4";;;
"T73.2";"Erschöpfung durch Ausgesetztsein (gegenüber Witterungsunbilden)";"N4T";"c";;;;"N";"4";;;
"T73.3";"Erschöpfung durch übermäßige Anstrengung";"N4T";"c";"überanstrengung";;;"N";"4";;;
"T73.8";"Sonstige Schäden durch Mangel";"N4T";"c";;;;"N";"4";;;
"T73.9";"Schaden durch Mangel, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"T74.-";"Mißbrauch von Personen";"M3T";"c";;;;"M";"3";;"Kodiere zunächst die akute Verletzung, falls möglich.";
"T74.0";"Vernachlässigen oder Imstichlassen";"N4T";"c";;;;"N";"4";;;
"T74.1";"Körperlicher Mißbrauch";"N4T";"c";"Ehegattenmißhandlung o.n.A. Kindesmißhandlung o.n.A.";;;"N";"4";;;
"T74.2";"Sexueller Mißbrauch";"N4T";"c";;;;"N";"4";;;
"T74.3";"Psychischer Mißbrauch";"N4T";"c";;;;"N";"4";;;
"T74.8";"Sonstige Formen des Mißbrauchs von Personen";"N4T";"c";"Mischformen";;;"N";"4";;;
"T74.9";"Mißbrauch von Personen, nicht näher bezeichnet";"N4T";"c";"Schäden durch Mißbrauch: . eines Erwachsenen o.n.A. . eines Kindes o.n.A.";;;"N";"4";;;
"T75.-";"Schäden durch sonstige äußere Ursachen";"M3T";"c";;"Exkl.: Unerwünschte Nebenwirkungen, anderenorts nicht klassifiziert (T78.-) Verbrennungen (elektrisch) (T20-T31)";;"M";"3";;;
"T75.0";"Schäden durch Blitzschlag";"N4T";"c";"Schock durch Blitzschlag";;;"N";"4";;;
"T75.1";"Ertrinken und nichttödliches Untertauchen";"N4T";"c";"Schwimmkrampf Untertauchen";;;"N";"4";;;
"T75.2";"Schäden durch Vibration";"N4T";"c";"Preßlufthammer-Syndrom Schwindel durch Infraschall Traumatisches Vasospasmus-Syndrom";;;"N";"4";;;
"T75.3";"Kinetose";"M4T";"c";"Luftkrankheit Reisekrankheit Seekrankheit";;;"M";"4";;;
"T75.4";"Schäden durch elektrischen Strom";"M4T";"c";"Schock durch elektrischen Strom Stromtod";;;"M";"4";;;
"T75.8";"Sonstige näher bezeichnete Schäden durch äußere Ursachen";"N4T";"c";"Auswirkungen von: . anomalen Gravitationskräften . Schwerelosigkeit";;;"N";"4";;;
"T78.-";"Unerwünschte Nebenwirkungen, anderenorts nicht klassifiziert";"M3T";"c";;"Exkl.: Komplikationen chirurgischer und medizinischer Behandlung, anderenorts nicht klassifiziert (T80-T88)";"Hinweis: Diese Kategorie ist zur primären Verschlüsselung zu benutzen, um anderenorts nicht klassifizierbare Schäden durch unbekannte, nicht feststellbare oder ungenau bezeichnete Ursachen zu kennzeichnen. Bei der multiplen Verschlüsselung kann sie zusätzlich benutzt werden, um Auswirkungen von anderenorts klassifizierten Zuständen zu kennzeichnen.";"M";"3";;;
"T78.0";"Anaphylaktischer Schock durch Nahrungsmittelunverträglichkeit";"N4T";"c";;;;"N";"4";;;
"T78.1";"Sonstige Nahrungsmittelunverträglichkeit, anderenorts nicht klassifiziert";"N4T";"c";;"Exkl.: Bakteriell bedingte Lebensmittelvergiftungen (A05.-) Dermatitis durch aufgenommene Nahrungsmittel (L27.2) Dermatitis durch Nahrungsmittel bei Hautkontakt (L23.6,  L24.6, L25.4)";;"N";"4";;;
"T78.2";"Anaphylaktischer Schock, nicht näher bezeichnet";"M4T";"c";"Allergischer Schock      } o.n.A. Anaphylaktische Reaktion } Anaphylaxie              }";"Exkl.: Anaphylaktischer Schock durch: . Nahrungsmittelunverträglichkeit (T78.0) . Serum (T80.5) . unerwünschte Nebenwirkung eines indikationsgerechten Arzneimittels bei ordnungsgemäßer Verabreichung (T88.6)";;"M";"4";;;
"T78.3";"Angioneurotisches Ödem";"M4T";"c";"Quincke-Ödem Urticaria gigantea";"Exkl.: Urtikaria (L50.-) Serumurtikaria (T80.6)";;"M";"4";;;
"T78.4";"Allergie, nicht näher bezeichnet";"M4T";"c";"Allergische Reaktion o.n.A. Idiosynkrasie o.n.A. überempfindlichkeit o.n.A.";"Exkl.: Allergische Reaktion o.n.A. auf indikationsgerechtes Arzneimittel bei ordnungsgemäßer Verabreichung (T88.7) Näher bezeichnete Formen einer allergischen Reaktion, wie z.B.: . allergische Gastroenteritis und Kolitis (K52.2) . Dermatitis (L23-L25, L27.-) . Heuschnupfen (J30.1)";;"M";"4";;;
"T78.8";"Sonstige unerwünschte Nebenwirkungen, anderenorts nicht klassifiziert";"N4T";"c";;;;"N";"4";;;
"T78.9";"Unerwünschte Nebenwirkung, nicht näher bezeichnet";"N4T";"c";;"Exkl.: Unerwünschte Nebenwirkung einer chirurgischen und medizinischen Behandlung o.n.A. (T88.9)";;"N";"4";;;
"(T79-)";"Bestimmte Frühkomplikationen eines Traumas";"-1T";"p";;;;"-";"1";;;
"T79.-";"Bestimmte Frühkomplikationen eines Traumas, anderenorts nicht klassifiziert";"M3T";"c";;"Exkl.: Atemnotsyndrom: . des Erwachsenen (J80) . des Neugeborenen (P22.0) Komplikationen bei chirurgischen Eingriffen und medizinischer Behandlung, anderenorts nicht klassifiziert (T80-T88) Während oder nach medizinischen Maßnahmen (T80-T88)";;"M";"3";;;
"T79.0";"Luftembolie (traumatisch)";"N4T";"c";;"Exkl.: Luftembolie als Komplikation bei: . Abort, Extrauteringravidität oder Molenschwangerschaft (O00-O07, O08.2) . Schwangerschaft, Geburt oder Wochenbett (O88.0)";;"N";"4";;;
"T79.1";"Fettembolie (traumatisch)";"N4T";"c";;"Exkl.: Fettembolie als Komplikation bei: . Abort, Extrauteringravidität oder Molenschwangerschaft (O00-O07, O08.2) . Schwangerschaft, Geburt oder Wochenbett (O88.8)";;"N";"4";;;
"T79.2";"Traumatisch bedingte sekundäre oder rezidivierende Blutung";"M4T";"c";;;;"M";"4";;;
"T79.3";"Posttraumatische Wundinfektion, anderenorts nicht klassifiziert";"M4T";"c";;;;"M";"4";;"Soll der Infektionserreger angegeben werden, ist eine zusätzliche Schlüsselnummer (B95-B97) zu benutzen. Im Krankenhaus sollte diese Information immer verschlüsselt werden, wenn sie vorliegt.";
"T79.4";"Traumatischer Schock";"M4T";"c";"Schock (unmittelbar) (protrahiert) nach Verletzung";"Exkl.: Schock (durch): . als Komplikation bei Abort, Extrauteringravidität oder Molenschwangerschaft (O00-O07, O08.3) . Anästhesie (T88.2) . anaphylaktisch (durch):   . indikationsgerechtes Arzneimittel bei ordnungsgemäßer Verabreichung (T88.6)   . Nahrungsmittelunverträglichkeit (T78.0)   . Serum (T80.5)   . o.n.A. (T78.2) . Blitzschlag (T75.0) . elektrischen Strom (T75.4) . Geburts- (O75.1) . nichttraumatisch, anderenorts nicht klassifiziert (R57.-) . postoperativ (T81.1)";;"M";"4";;;
"T79.5";"Traumatische Anurie";"N4T";"c";"Crush-Syndrom Nierenversagen nach Zerquetschung";;;"N";"4";;;
"T79.6";"Traumatische Muskelischämie";"M4T";"c";"Kompartmentsyndrom Volkmann-Kontraktur [ischämische Muskelkontraktur]";;;"M";"4";;;
"T79.7";"Traumatisches subkutanes Emphysem";"N4T";"c";;"Exkl.: Emphysem (subkutan) als Folge eines Eingriffes (T81.8)";;"N";"4";;;
"T79.8";"Sonstige Frühkomplikationen eines Traumas";"N4T";"c";;;;"N";"4";;;
"T79.9";"Nicht näher bezeichnete Frühkomplikation eines Traumas";"N4T";"c";;;;"N";"4";;;
